Date,Product_Category,Region,Units_Sold,Revenue
2021-01-17,Home & Garden,Europe,130.0,35952.450111775055
2021-01-17,Home & Garden,Asia Pacific,142.0,51411.66504672686
2021-01-17,Home & Garden,Latin America,74.0,32461.368186333497
2021-01-17,Home & Garden,Middle East,,
2021-01-17,Sports,North America,84.0,20243.838698504438
2021-01-17,Sports,Europe,135.0,21649.895273446375
2021-01-17,Sports,Asia Pacific,152.0,1774.0684137389976
2021-01-17,Sports,Latin America,85.0,8367.97797910047
2021-01-17,Sports,Middle East,120.0,48353.68480426645
2021-01-17,Books,North America,128.0,41843.83131081939
2021-01-17,Books,Europe,180.0,42797.36165894876
2021-01-17,Books,Asia Pacific,,
2021-01-17,Books,Latin America,123.0,26220.971323745496
2021-01-17,Books,Middle East,167.0,44872.46907295512
2021-01-17,Beauty,North America,113.0,7970.961634309961
2021-01-17,Beauty,Europe,148.0,43213.851125597175
2021-01-17,Beauty,Asia Pacific,120.0,16459.502813218613
2021-01-17,Beauty,Latin America,121.0,53013.365973354215
2021-01-17,Beauty,Middle East,87.0,24210.805919007857
2021-01-18,Electronics,North America,117.0,27821.354008288166
2021-01-18,Electronics,Europe,146.0,33439.8675811572
2021-01-18,Electronics,Asia Pacific,129.0,45361.62694511585
2021-01-18,Electronics,Latin America,111.0,43652.148996456
2021-01-18,Electronics,Middle East,113.0,10232.190344192602
2021-01-18,Clothing,North America,75.0,21092.21885812409
2021-01-18,Clothing,Europe,79.0,35957.57359892778
2021-01-18,Clothing,Asia Pacific,50.0,8107.667678427349
2021-01-18,Clothing,Latin America,55.0,5362.275794521115
2021-01-18,Clothing,Middle East,67.0,29033.325588924723
2021-01-18,Home & Garden,North America,76.0,14771.206848661055
2021-01-18,Home & Garden,Europe,70.0,33165.72485803528
2021-01-18,Home & Garden,Asia Pacific,93.0,33919.31311025909
2021-01-18,Home & Garden,Latin America,109.0,7360.861028686505
2021-01-18,Home & Garden,Middle East,98.0,22649.949463193647
2021-01-18,Sports,North America,76.0,37574.96437877976
2021-01-18,Sports,Europe,76.0,15827.110872972073
2021-01-18,Sports,Asia Pacific,84.0,8424.997136928
2021-01-18,Sports,Latin America,91.0,42076.544479419565
2021-01-18,Sports,Middle East,66.0,6497.317853610133
2021-01-18,Books,North America,111.0,47284.862459396165
2021-01-18,Books,Europe,106.0,17684.955806743917
2021-01-18,Books,Asia Pacific,82.0,23581.904067062187
2021-01-18,Books,Latin America,106.0,18488.178894781
2021-01-18,Books,Middle East,106.0,16130.200318782618
2021-01-18,Beauty,North America,94.0,42522.40352674619
2021-01-18,Beauty,Europe,127.0,38338.25449709258
2021-01-18,Beauty,Asia Pacific,67.0,16333.654864018152
2021-01-18,Beauty,Latin America,113.0,14693.438031058138
2021-01-18,Beauty,Middle East,87.0,33259.14777969848
2021-01-19,Electronics,North America,86.0,41357.661481993404
2021-01-19,Electronics,Europe,86.0,41516.0652318188
2021-01-19,Electronics,Asia Pacific,132.0,34286.78736877093
2021-01-19,Electronics,Latin America,140.0,31237.276647734227
2021-01-19,Electronics,Middle East,82.0,19476.84405762796
2021-01-19,Clothing,North America,52.0,14222.273631966531
2021-01-19,Clothing,Europe,81.0,1683.7602406821459
2021-01-19,Clothing,Asia Pacific,66.0,28574.856679511988
2021-01-19,Clothing,Latin America,74.0,31071.218786743433
2021-01-19,Clothing,Middle East,97.0,14069.260192594733
2021-01-19,Home & Garden,North America,96.0,37531.714239282315
2021-01-19,Home & Garden,Europe,57.0,10673.303260404506
2021-01-19,Home & Garden,Asia Pacific,67.0,13528.417996974458
2021-01-19,Home & Garden,Latin America,83.0,18488.62715741064
2021-01-19,Home & Garden,Middle East,102.0,9324.377187045224
2021-01-19,Sports,North America,62.0,13867.622705492593
2021-01-19,Sports,Europe,80.0,5844.99659732774
2021-01-19,Sports,Asia Pacific,93.0,40444.04560331762
2021-01-19,Sports,Latin America,95.0,2277.6629930684862
2021-01-19,Sports,Middle East,91.0,7521.524002651082
2021-01-19,Books,North America,,
2021-01-19,Books,Europe,87.0,22724.164974513624
2021-01-19,Books,Asia Pacific,136.0,39051.55943444255
2021-01-19,Books,Latin America,112.0,45301.862260014124
2021-01-19,Books,Middle East,123.0,9740.973602932758
2021-01-19,Beauty,North America,91.0,28592.86304840071
2021-01-19,Beauty,Europe,114.0,28915.898843622377
2021-01-19,Beauty,Asia Pacific,96.0,19803.770833528797
2021-01-19,Beauty,Latin America,125.0,43971.37631666307
2021-01-19,Beauty,Middle East,114.0,26913.88335834596
2021-01-20,Electronics,North America,100.0,1829.574911396872
2021-01-20,Electronics,Europe,107.0,6390.729311754135
2021-01-20,Electronics,Asia Pacific,,
2021-01-20,Electronics,Latin America,133.0,21668.815495009196
2021-01-20,Electronics,Middle East,104.0,28832.06201404625
2021-01-20,Clothing,North America,89.0,35848.605593353575
2021-01-20,Clothing,Europe,92.0,19960.927237506297
2021-01-20,Clothing,Asia Pacific,93.0,40788.67988584057
2021-01-20,Clothing,Latin America,76.0,16882.15786871232
2021-01-20,Clothing,Middle East,60.0,1765.3643655364194
2021-01-20,Home & Garden,North America,73.0,12885.5989831674
2021-01-20,Home & Garden,Europe,,
2021-01-20,Home & Garden,Asia Pacific,76.0,11282.773337349408
2021-01-20,Home & Garden,Latin America,70.0,13991.76944746992
2021-01-20,Home & Garden,Middle East,104.0,30897.846545726636
2021-01-20,Sports,North America,77.0,8192.132028233891
2021-01-20,Sports,Europe,68.0,30602.340424869653
2021-01-20,Sports,Asia Pacific,84.0,25241.16850194651
2021-01-20,Sports,Latin America,118.0,18849.514010729235
2021-01-20,Sports,Middle East,103.0,10176.339611048907
2021-01-20,Books,North America,84.0,18891.782794295345
2021-01-20,Books,Europe,125.0,58539.210496004416
2021-01-20,Books,Asia Pacific,118.0,52629.892154531124
2021-01-20,Books,Latin America,85.0,4919.476920473925
2021-01-20,Books,Middle East,111.0,23245.55162323341
2021-01-20,Beauty,North America,91.0,36981.74089419737
2021-01-20,Beauty,Europe,88.0,28668.94076481351
2021-01-20,Beauty,Asia Pacific,113.0,5026.186803524333
2021-01-20,Beauty,Latin America,100.0,34482.967989448545
2021-01-20,Beauty,Middle East,116.0,43083.1694486984
2021-01-21,Electronics,North America,,
2021-01-21,Electronics,Europe,119.0,4096.523993477617
2021-01-21,Electronics,Asia Pacific,122.0,27129.935983650692
2021-01-21,Electronics,Latin America,113.0,6480.88803265913
2021-01-21,Electronics,Middle East,112.0,34112.378492123564
2021-01-21,Clothing,North America,78.0,4943.520636343725
2021-01-21,Clothing,Europe,94.0,13356.621735019844
2021-01-21,Clothing,Asia Pacific,,
2021-01-21,Clothing,Latin America,84.0,28655.21096552764
2021-01-21,Clothing,Middle East,97.0,42921.6326045737
2021-01-21,Home & Garden,North America,99.0,2724.5554351955407
2021-01-21,Home & Garden,Europe,121.0,34256.154345625044
2021-01-21,Home & Garden,Asia Pacific,85.0,30896.246446716214
2021-01-21,Home & Garden,Latin America,80.0,31618.08139408444
2021-01-21,Home & Garden,Middle East,93.0,8004.916542400149
2021-01-21,Sports,North America,85.0,17779.854757216057
2021-01-21,Sports,Europe,126.0,52833.86085490999
2021-01-21,Sports,Asia Pacific,97.0,8142.9200342043505
2021-01-21,Sports,Latin America,85.0,29909.690609799185
2021-01-21,Sports,Middle East,120.0,7662.096545224201
2021-01-21,Books,North America,,
2021-01-21,Books,Europe,85.0,26618.23274081311
2021-01-21,Books,Asia Pacific,91.0,24775.100037667296
2021-01-21,Books,Latin America,128.0,12358.007235589908
2021-01-21,Books,Middle East,104.0,17730.46406398459
2021-01-21,Beauty,North America,94.0,20278.701141493166
2021-01-21,Beauty,Europe,86.0,36410.41120147731
2021-01-21,Beauty,Asia Pacific,79.0,12028.882941407512
2021-01-21,Beauty,Latin America,131.0,52217.205983750224
2021-01-21,Beauty,Middle East,106.0,24278.671145412336
2021-01-22,Electronics,North America,178.0,42731.40019763953
2021-01-22,Electronics,Europe,143.0,30506.47941127432
2021-01-22,Electronics,Asia Pacific,146.0,41225.47884787234
2021-01-22,Electronics,Latin America,167.0,13406.225815408869
2021-01-22,Electronics,Middle East,,
2021-01-22,Clothing,North America,75.0,4699.307203561754
2021-01-22,Clothing,Europe,106.0,14860.843144067618
2021-01-22,Clothing,Asia Pacific,124.0,20268.256340010903
2021-01-22,Clothing,Latin America,82.0,15023.471287681836
2021-01-22,Clothing,Middle East,103.0,49338.391279366435
2021-01-22,Home & Garden,North America,88.0,24497.6559656766
2021-01-22,Home & Garden,Europe,70.0,800.1374974192497
2021-01-22,Home & Garden,Asia Pacific,112.0,51415.90766390102
2021-01-22,Home & Garden,Latin America,120.0,31785.276118677462
2021-01-22,Home & Garden,Middle East,88.0,15563.452620109843
2021-01-22,Sports,North America,131.0,20402.7599328245
2021-01-22,Sports,Europe,90.0,19808.555831810732
2021-01-22,Sports,Asia Pacific,88.0,22647.018035251338
2021-01-22,Sports,Latin America,104.0,31022.88999458027
2021-01-22,Sports,Middle East,98.0,23708.8858784131
2021-01-22,Books,North America,96.0,15438.55762787121
2021-01-22,Books,Europe,124.0,61609.13478090239
2021-01-22,Books,Asia Pacific,167.0,3899.119967285012
2021-01-22,Books,Latin America,121.0,56786.9824326936
2021-01-22,Books,Middle East,93.0,2659.124508765468
2021-01-22,Beauty,North America,133.0,46847.576593876096
2021-01-22,Beauty,Europe,115.0,3998.9544451331326
2021-01-22,Beauty,Asia Pacific,117.0,44501.43446060248
2021-01-22,Beauty,Latin America,118.0,44437.69753066431
2021-01-22,Beauty,Middle East,133.0,65773.99771082435
2021-01-23,Electronics,North America,,
2021-01-23,Electronics,Europe,176.0,35147.48274244714
2021-01-23,Electronics,Asia Pacific,156.0,32015.228983606692
2021-01-23,Electronics,Latin America,207.0,41397.184048797935
2021-01-23,Electronics,Middle East,206.0,12091.435391876048
2021-01-23,Clothing,North America,131.0,19265.396308929412
2021-01-23,Clothing,Europe,148.0,18936.689909701083
2021-01-23,Clothing,Asia Pacific,131.0,53068.30978948447
2021-01-23,Clothing,Latin America,132.0,10883.972813949455
2021-01-23,Clothing,Middle East,106.0,50910.33615057799
2021-01-23,Home & Garden,North America,85.0,33536.89872092235
2021-01-23,Home & Garden,Europe,114.0,47524.76761779198
2021-01-23,Home & Garden,Asia Pacific,140.0,60228.21442475743
2021-01-23,Home & Garden,Latin America,83.0,28459.720725001873
2021-01-23,Home & Garden,Middle East,132.0,22339.09045699812
2021-01-23,Sports,North America,117.0,5865.226998987984
2021-01-23,Sports,Europe,167.0,38575.995688284325
2021-01-23,Sports,Asia Pacific,145.0,56423.650500945645
2021-01-23,Sports,Latin America,111.0,48233.90503080264
2021-01-23,Sports,Middle East,129.0,52015.60757338853
2021-01-23,Books,North America,137.0,62822.49921422376
2021-01-23,Books,Europe,159.0,32549.25919724776
2021-01-23,Books,Asia Pacific,130.0,25200.292559397793
2021-01-23,Books,Latin America,165.0,38418.27961513896
2021-01-23,Books,Middle East,148.0,29725.954215239428
2021-01-23,Beauty,North America,105.0,13389.024787670001
2021-01-23,Beauty,Europe,129.0,59970.9531569917
2021-01-23,Beauty,Asia Pacific,161.0,13321.531324551157
2021-01-23,Beauty,Latin America,123.0,22351.74674349956
2021-01-23,Beauty,Middle East,139.0,47312.018292817025
2021-01-24,Electronics,North America,167.0,56081.021019184445
2021-01-24,Electronics,Europe,147.0,1668.888358433685
2021-01-24,Electronics,Asia Pacific,177.0,48029.08931049984
2021-01-24,Electronics,Latin America,180.0,48826.23682121586
2021-01-24,Electronics,Middle East,140.0,21196.48058856833
2021-01-24,Clothing,North America,91.0,14959.096582550123
2021-01-24,Clothing,Europe,95.0,29361.116884592877
2021-01-24,Clothing,Asia Pacific,112.0,19048.949966838354
2021-01-24,Clothing,Latin America,130.0,55573.7749667214
2021-01-24,Clothing,Middle East,86.0,8107.913616357147
2021-01-24,Home & Garden,North America,101.0,43932.637444113985
2021-01-24,Home & Garden,Europe,116.0,34780.66195032745
2021-01-24,Home & Garden,Asia Pacific,102.0,50902.27768848791
2021-01-24,Home & Garden,Latin America,,
2021-01-24,Home & Garden,Middle East,89.0,32107.489125760934
2021-01-24,Sports,North America,157.0,17843.70518897254
2021-01-24,Sports,Europe,140.0,55347.29929436526
2021-01-24,Sports,Asia Pacific,84.0,12000.822883642073
2021-01-24,Sports,Latin America,120.0,44515.95828951514
2021-01-24,Sports,Middle East,101.0,14906.40131696367
2021-01-24,Books,North America,148.0,6190.002296277445
2021-01-24,Books,Europe,149.0,73018.02930786097
2021-01-24,Books,Asia Pacific,141.0,61350.90196931266
2021-01-24,Books,Latin America,100.0,34946.83316198263
2021-01-24,Books,Middle East,134.0,21025.41753928683
2021-01-24,Beauty,North America,137.0,66844.30792950017
2021-01-24,Beauty,Europe,120.0,21236.15300660763
2021-01-24,Beauty,Asia Pacific,108.0,51993.57396264424
2021-01-24,Beauty,Latin America,134.0,3167.693717700141
2021-01-24,Beauty,Middle East,82.0,10511.670336472778
2021-01-25,Electronics,North America,101.0,47790.431166399656
2021-01-25,Electronics,Europe,97.0,24852.768586961633
2021-01-25,Electronics,Asia Pacific,118.0,39491.72047073936
2021-01-25,Electronics,Latin America,134.0,58341.862558249835
2021-01-25,Electronics,Middle East,124.0,35432.68557013955
2021-01-25,Clothing,North America,79.0,4797.159293839035
2021-01-25,Clothing,Europe,68.0,20726.02923671815
2021-01-25,Clothing,Asia Pacific,73.0,16720.992243940087
2021-01-25,Clothing,Latin America,54.0,23328.07937750862
2021-01-25,Clothing,Middle East,69.0,14718.636972495524
2021-01-25,Home & Garden,North America,92.0,10648.65796625489
2021-01-25,Home & Garden,Europe,77.0,7939.637564265413
2021-01-25,Home & Garden,Asia Pacific,94.0,15437.061654757661
2021-01-25,Home & Garden,Latin America,76.0,14428.573258527578
2021-01-25,Home & Garden,Middle East,103.0,47921.54251968287
2021-01-25,Sports,North America,85.0,10765.654551953088
2021-01-25,Sports,Europe,56.0,10064.867242867207
2021-01-25,Sports,Asia Pacific,102.0,8191.434953337367
2021-01-25,Sports,Latin America,70.0,18706.23380164335
2021-01-25,Sports,Middle East,90.0,33044.40915187328
2021-01-25,Books,North America,108.0,12742.506775544534
2021-01-25,Books,Europe,82.0,16525.10299450073
2021-01-25,Books,Asia Pacific,97.0,13997.177221899083
2021-01-25,Books,Latin America,107.0,39602.737707551045
2021-01-25,Books,Middle East,93.0,34408.33547567457
2021-01-25,Beauty,North America,84.0,26574.242315375934
2021-01-25,Beauty,Europe,77.0,10710.807170041915
2021-01-25,Beauty,Asia Pacific,120.0,57043.07288822399
2021-01-25,Beauty,Latin America,82.0,26892.88287223721
2021-01-25,Beauty,Middle East,85.0,21034.945619496462
2021-01-26,Electronics,North America,148.0,37915.93386479616
2021-01-26,Electronics,Europe,99.0,28372.178450970754
2021-01-26,Electronics,Asia Pacific,80.0,30130.866495359078
2021-01-26,Electronics,Latin America,134.0,30057.717072454383
2021-01-26,Electronics,Middle East,89.0,14273.561638755804
2021-01-26,Clothing,North America,65.0,9850.816750369053
2021-01-26,Clothing,Europe,72.0,13215.662548465072
2021-01-26,Clothing,Asia Pacific,91.0,40709.86919343924
2021-01-26,Clothing,Latin America,87.0,42477.49430092075
2021-01-26,Clothing,Middle East,68.0,4782.050749592647
2021-01-26,Home & Garden,North America,74.0,34067.98470399427
2021-01-26,Home & Garden,Europe,101.0,41501.44069102425
2021-01-26,Home & Garden,Asia Pacific,83.0,30516.28304439749
2021-01-26,Home & Garden,Latin America,106.0,43471.23594103326
2021-01-26,Home & Garden,Middle East,70.0,9393.764058648329
2021-01-26,Sports,North America,113.0,52685.343414265604
2021-01-26,Sports,Europe,82.0,32334.56831528938
2021-01-26,Sports,Asia Pacific,67.0,23484.981254656515
2021-01-26,Sports,Latin America,83.0,17523.064226264065
2021-01-26,Sports,Middle East,85.0,19991.142512512994
2021-01-26,Books,North America,93.0,9939.49896800985
2021-01-26,Books,Europe,139.0,9645.15338775664
2021-01-26,Books,Asia Pacific,,
2021-01-26,Books,Latin America,82.0,2031.5801081190593
2021-01-26,Books,Middle East,98.0,44386.30044527354
2021-01-26,Beauty,North America,80.0,29039.064017740173
2021-01-26,Beauty,Europe,78.0,35011.54930749793
2021-01-26,Beauty,Asia Pacific,84.0,41579.50230971881
2021-01-26,Beauty,Latin America,82.0,22323.11335615955
2021-01-26,Beauty,Middle East,99.0,14734.458404306706
2021-01-27,Electronics,North America,102.0,5531.694123233379
2021-01-27,Electronics,Europe,94.0,23787.39497349145
2021-01-27,Electronics,Asia Pacific,97.0,15835.965735066036
2021-01-27,Electronics,Latin America,96.0,26907.742662831355
2021-01-27,Electronics,Middle East,90.0,27519.15628620259
2021-01-27,Clothing,North America,106.0,16118.571157615408
2021-01-27,Clothing,Europe,66.0,18538.365962251697
2021-01-27,Clothing,Asia Pacific,79.0,24982.277781926303
2021-01-27,Clothing,Latin America,96.0,13388.06323936833
2021-01-27,Clothing,Middle East,60.0,3821.2334063986705
2021-01-27,Home & Garden,North America,63.0,14397.55675938732
2021-01-27,Home & Garden,Europe,96.0,37058.14626926955
2021-01-27,Home & Garden,Asia Pacific,81.0,21819.81571299348
2021-01-27,Home & Garden,Latin America,90.0,9022.674801189254
2021-01-27,Home & Garden,Middle East,101.0,15397.159266780147
2021-01-27,Sports,North America,,
2021-01-27,Sports,Europe,104.0,23304.34612162487
2021-01-27,Sports,Asia Pacific,73.0,7138.346394662155
2021-01-27,Sports,Latin America,66.0,12058.583694386818
2021-01-27,Sports,Middle East,60.0,27344.05138480449
2021-01-27,Books,North America,115.0,2705.204516301127
2021-01-27,Books,Europe,115.0,17768.13535744138
2021-01-27,Books,Asia Pacific,78.0,33767.84821828171
2021-01-27,Books,Latin America,107.0,49351.422679584175
2021-01-27,Books,Middle East,101.0,17943.16888966942
2021-01-27,Beauty,North America,117.0,42389.033930580714
2021-01-27,Beauty,Europe,80.0,11592.79078743347
2021-01-27,Beauty,Asia Pacific,123.0,61039.495975229845
2021-01-27,Beauty,Latin America,119.0,55419.107234129515
2021-01-27,Beauty,Middle East,118.0,13105.333131576213
2021-01-28,Electronics,North America,163.0,66919.76579717362
2021-01-28,Electronics,Europe,127.0,51531.0944062559
2021-01-28,Electronics,Asia Pacific,122.0,60035.18623570107
2021-01-28,Electronics,Latin America,142.0,57611.0011809547
2021-01-28,Electronics,Middle East,139.0,41549.93931189303
2021-01-28,Clothing,North America,100.0,28056.235786879988
